lot_id,jour_age,mortalite_jour,aliment_kg,eau_litres,poids_moyen_g,temperature,symptome_sanitaire
LOT-0155,9,0,26.77,50.54,328.4,30.0,0
LOT-0155,10,1,21.99,43.87,392.5,30.9,0
LOT-0155,11,0,22.03,37.91,429.9,32.0,0
LOT-0155,12,1,21.62,39.29,460.7,30.6,0
LOT-0155,13,1,30.11,55.54,493.6,28.1,0
LOT-0155,14,0,22.1,43.99,511.8,30.9,0
LOT-0155,15,1,29.45,56.53,615.3,28.7,0
LOT-0155,16,0,23.85,45.65,594.8,29.7,0
LOT-0155,17,0,22.94,39.4,747.5,30.7,0
LOT-0155,18,0,25.48,49.32,767.8,28.9,0
LOT-0155,19,0,26.74,48.0,809.1,29.7,0
LOT-0155,20,1,22.72,39.41,873.3,30.1,0
LOT-0155,21,0,26.07,48.75,958.3,31.7,0
LOT-0155,22,1,43.53,84.17,1015.9,30.2,0
LOT-0155,23,0,44.3,76.36,1043.8,30.9,0
LOT-0155,24,1,52.72,99.37,1091.6,29.1,0
LOT-0155,25,0,54.15,107.71,1183.7,30.8,0
LOT-0155,26,1,47.15,81.87,1222.6,30.8,0
LOT-0155,27,1,43.36,75.61,1256.1,28.1,0
LOT-0155,28,1,53.21,102.39,1338.0,29.2,0
LOT-0155,29,0,51.94,88.84,1352.0,28.5,0
LOT-0155,30,1,45.32,77.57,1405.8,30.7,0
LOT-0155,31,1,50.84,95.2,1485.3,30.4,0
LOT-0155,32,0,53.29,102.94,1473.0,28.1,0
LOT-0155,33,1,43.51,84.86,1577.9,30.8,0
LOT-0155,34,1,50.71,99.07,1577.4,30.6,0
LOT-0155,35,1,53.74,103.18,1616.6,31.6,0
LOT-0155,36,1,57.98,101.9,1695.2,30.8,0
LOT-0155,37,1,59.68,113.0,1666.0,30.8,0
LOT-0155,38,1,64.22,126.4,1728.3,30.2,0
LOT-0155,39,1,55.38,106.87,1712.5,30.8,0
LOT-0155,40,1,56.6,108.72,1756.4,30.0,0
LOT-0155,41,1,61.8,113.51,1789.8,28.0,0
LOT-0155,42,1,64.99,120.3,1812.4,31.2,0
LOT-0155,43,1,61.87,121.63,1845.1,32.0,0
LOT-0155,44,1,60.24,114.55,1884.8,31.2,0
LOT-0155,45,1,58.16,101.73,1900.0,31.7,0
LOT-0155,46,1,61.87,117.79,1895.1,29.5,0
LOT-0156,1,3,14.14,24.15,120.5,30.7,0
LOT-0156,2,6,15.71,30.28,156.6,28.1,0
LOT-0156,3,4,17.82,31.46,160.4,29.4,0
LOT-0156,4,4,16.63,30.73,195.6,28.0,0
LOT-0156,5,4,15.75,26.9,283.6,28.2,0
LOT-0156,6,1,12.46,23.52,275.0,28.7,0
LOT-0156,7,0,17.32,33.75,252.4,29.5,0
LOT-0156,8,1,53.36,100.08,379.4,31.0,0
LOT-0156,9,1,42.38,77.36,339.9,30.8,0
LOT-0156,10,1,48.86,97.26,410.8,29.8,0
LOT-0156,11,0,49.79,86.28,452.8,31.5,0
LOT-0156,12,1,42.32,72.13,465.3,28.5,0
LOT-0156,13,1,42.57,83.01,501.0,31.1,0
LOT-0156,14,1,37.37,71.3,508.3,30.7,0
LOT-0156,15,0,46.84,88.64,638.9,29.3,0
LOT-0156,16,1,50.21,87.35,724.7,28.7,0
LOT-0156,17,3,47.89,81.93,742.6,30.3,1
LOT-0156,18,3,55.53,108.62,820.9,32.4,1
LOT-0156,19,3,55.84,99.69,837.9,29.1,1
LOT-0156,20,1,50.54,89.06,901.7,30.2,0
LOT-0156,21,1,41.24,71.88,990.6,31.4,0
LOT-0156,22,1,90.25,153.69,1010.8,30.7,0
LOT-0156,23,0,83.8,155.54,1102.9,31.5,0
LOT-0156,24,1,83.91,152.62,1134.3,29.2,0
LOT-0156,25,1,77.46,145.39,1215.5,31.5,0
LOT-0156,26,1,87.08,151.31,1237.0,28.7,0
LOT-0156,27,1,82.31,150.58,1353.4,30.6,0
LOT-0156,28,1,88.62,151.17,1391.7,31.4,0
LOT-0156,29,1,90.12,162.82,1436.1,28.4,0
LOT-0156,30,1,84.19,163.54,1505.9,31.6,0
LOT-0156,31,1,92.21,180.27,1528.7,29.1,0
LOT-0156,32,1,73.07,125.15,1563.7,28.9,0
LOT-0156,33,1,73.45,138.95,1624.4,30.9,0
LOT-0156,34,1,81.46,144.15,1686.8,31.1,0
LOT-0156,35,1,90.52,167.79,1690.6,31.0,0
LOT-0156,36,2,108.39,187.67,1747.9,30.9,0
LOT-0156,37,2,104.58,178.19,1765.3,30.6,0
LOT-0156,38,2,96.28,169.53,1834.3,29.6,0
LOT-0156,39,2,94.32,187.98,1839.8,31.3,0
LOT-0156,40,2,108.47,214.71,1849.1,29.6,0
LOT-0156,41,1,109.69,215.22,1839.2,30.0,0
LOT-0156,42,1,106.53,208.19,1892.7,29.4,0
LOT-0156,43,1,102.97,185.23,1895.5,30.5,0
LOT-0156,44,1,98.63,188.07,1874.9,31.5,0
LOT-0156,45,2,108.75,191.35,1941.1,32.0,0
LOT-0156,46,2,93.96,166.99,2025.9,30.4,0
LOT-0157,1,6,27.64,47.17,240.2,31.2,0
LOT-0157,2,2,21.09,39.19,215.1,30.0,0
LOT-0157,3,3,21.7,40.25,238.2,31.6,0
LOT-0157,4,4,26.11,44.94,215.9,30.4,0
LOT-0157,5,3,25.37,45.77,290.7,28.8,0
LOT-0157,6,1,20.96,38.72,292.5,31.6,0
LOT-0157,7,1,18.15,35.23,346.6,28.5,0
LOT-0157,8,2,79.21,136.07,424.5,30.8,0
LOT-0157,9,1,67.85,133.0,434.3,29.3,0
LOT-0157,10,2,78.04,152.58,488.5,30.5,0
LOT-0157,11,2,73.63,133.84,514.6,29.6,0
LOT-0157,12,1,68.2,117.67,588.6,29.4,0
LOT-0157,13,2,75.81,132.28,628.5,28.3,0
LOT-0157,14,1,77.5,147.8,721.6,31.8,0
LOT-0157,15,1,62.89,113.37,746.1,29.8,0
LOT-0157,16,1,59.92,115.57,830.4,28.3,0
LOT-0157,17,2,56.17,106.77,896.5,29.2,0
LOT-0157,18,1,77.96,146.29,930.0,29.3,0
LOT-0157,19,2,80.12,152.47,1068.5,29.7,0
LOT-0157,20,1,71.88,142.99,1093.6,29.9,0
LOT-0157,21,1,53.53,94.6,1210.9,28.5,0
LOT-0157,22,1,122.29,232.06,1249.7,28.0,0
LOT-0157,23,1,112.36,218.6,1346.4,29.7,0
LOT-0157,24,1,137.68,249.6,1376.4,29.4,0
LOT-0157,25,1,115.1,218.95,1483.7,29.2,0
LOT-0157,26,1,139.88,261.82,1575.3,30.4,0
LOT-0157,27,1,114.33,216.89,1616.8,30.7,0
LOT-0157,28,1,107.34,190.76,1684.3,29.0,0
LOT-0157,29,1,135.66,259.04,1707.2,30.8,0
LOT-0157,30,1,124.91,236.89,1778.4,29.5,0
LOT-0157,31,1,133.95,230.22,1900.3,29.3,0
LOT-0157,32,8,106.97,209.96,1913.7,32.6,1
LOT-0157,33,8,108.26,202.98,1978.7,32.4,1
LOT-0157,34,5,108.43,213.51,2011.7,32.9,1
LOT-0157,35,2,115.7,221.82,2055.5,31.9,1
LOT-0157,36,2,160.7,285.48,2096.2,30.6,0
LOT-0157,37,2,157.75,273.08,2144.3,28.8,0
LOT-0157,38,3,144.27,262.86,2223.7,31.4,0
LOT-0157,39,2,148.03,268.44,2220.0,31.0,0
LOT-0157,40,2,142.21,271.57,2261.6,31.9,0
LOT-0157,41,3,156.96,285.56,2249.4,28.5,0
LOT-0157,42,1,151.73,286.04,2332.8,30.2,0
LOT-0157,43,3,144.88,284.54,2286.9,28.3,0
LOT-0157,44,1,148.49,280.46,2389.0,28.7,0
LOT-0157,45,1,159.45,315.47,2364.0,30.7,0
LOT-0158,1,5,19.48,37.16,171.8,28.8,0
LOT-0158,2,3,19.13,38.15,222.4,29.2,0
LOT-0158,3,2,16.9,30.46,215.4,28.5,0
LOT-0158,4,4,21.59,37.32,280.6,30.1,0
LOT-0158,5,2,15.35,26.62,280.6,30.3,0
LOT-0158,6,0,19.78,33.64,300.9,29.9,0
LOT-0158,7,1,16.41,32.18,296.7,28.8,0
LOT-0158,8,1,66.41,119.13,339.7,31.6,0
LOT-0158,9,1,45.29,80.02,387.2,29.4,0
LOT-0158,10,1,63.39,126.14,437.3,28.4,0
LOT-0158,11,1,54.88,98.69,466.7,31.4,0
LOT-0158,12,1,61.31,110.81,479.2,29.8,0
LOT-0158,13,0,64.65,109.94,552.1,29.7,0
LOT-0158,14,1,58.38,102.51,643.9,31.7,0
LOT-0158,15,1,64.49,126.35,689.7,31.1,0
LOT-0158,16,2,57.28,111.18,766.6,29.7,0
LOT-0158,17,1,51.97,98.78,796.5,30.9,0
LOT-0158,18,2,47.39,89.97,879.1,28.5,0
LOT-0158,19,1,49.17,85.65,922.2,28.1,0
LOT-0158,20,2,51.04,100.05,983.1,30.4,0
LOT-0158,21,0,59.26,103.85,1055.8,29.8,0
LOT-0158,22,2,110.86,199.81,1096.9,30.2,0
LOT-0158,23,1,109.21,202.12,1213.7,28.5,0
LOT-0158,24,0,88.97,164.9,1259.6,28.8,0
LOT-0158,25,2,112.94,223.06,1297.6,28.4,0
LOT-0158,26,2,114.64,218.19,1381.0,29.2,0
LOT-0158,27,1,103.54,199.38,1476.8,30.9,0
LOT-0158,28,2,114.2,195.45,1513.7,28.0,0
LOT-0158,29,2,106.87,209.58,1530.5,30.1,0
LOT-0158,30,1,92.94,180.86,1648.9,29.0,0
LOT-0158,31,0,94.65,166.18,1677.8,30.9,0
LOT-0158,32,1,96.81,181.26,1707.5,30.6,0
LOT-0158,33,0,106.23,199.56,1756.2,31.9,0
LOT-0158,34,1,114.68,216.34,1809.2,28.3,0
LOT-0158,35,1,104.86,188.23,1839.8,30.8,0
LOT-0158,36,1,134.19,267.51,1894.1,31.1,0
LOT-0158,37,1,115.1,225.99,1973.7,28.3,0
LOT-0158,38,2,132.03,237.93,2008.3,32.0,0
LOT-0158,39,2,120.76,227.34,1996.5,29.5,0
LOT-0158,40,2,119.86,225.62,2029.3,31.4,0
LOT-0158,41,2,122.02,219.69,2059.4,31.2,0
LOT-0158,42,4,121.11,212.39,2081.3,31.0,0
LOT-0158,43,3,135.49,252.56,2028.2,31.4,0
LOT-0158,44,2,134.49,229.34,2134.8,30.0,0
LOT-0158,45,1,132.34,238.1,2049.7,29.4,0
LOT-0158,46,3,124.61,219.7,2139.4,29.3,0
LOT-0159,1,3,14.73,25.05,127.1,30.1,0
LOT-0159,2,6,16.94,32.71,110.8,30.5,0
LOT-0159,3,6,14.35,26.58,166.7,31.3,0
LOT-0159,4,7,16.58,32.54,222.2,28.8,0
LOT-0159,5,4,13.89,26.92,216.2,30.7,0
LOT-0159,6,2,16.09,31.75,194.5,29.9,0
LOT-0159,7,2,19.77,36.84,245.1,28.8,0
LOT-0159,8,1,46.14,79.58,343.1,31.2,0
LOT-0159,9,1,48.34,87.32,331.7,30.8,0
LOT-0159,10,1,62.78,108.19,368.3,30.9,0
LOT-0159,11,1,62.19,105.99,440.3,28.2,0
LOT-0159,12,0,57.37,109.74,460.1,28.0,0
LOT-0159,13,2,49.31,94.6,477.0,28.4,0
LOT-0159,14,2,44.21,77.71,495.3,28.0,0
LOT-0159,15,1,48.43,86.96,596.6,31.5,0
LOT-0159,16,1,48.33,87.4,603.4,31.7,0
LOT-0159,17,2,56.49,108.46,643.6,30.3,0
LOT-0159,18,1,59.74,112.53,677.5,28.6,0
LOT-0159,19,1,50.54,87.6,724.8,31.5,0
LOT-0159,20,1,44.39,85.45,812.9,29.4,0
LOT-0159,21,2,49.94,86.04,847.3,28.5,0
LOT-0159,22,2,99.91,178.8,928.1,30.5,0
LOT-0159,23,0,99.79,176.21,969.0,30.8,0
LOT-0159,24,1,102.68,184.94,951.8,30.6,0
LOT-0159,25,2,95.31,180.53,1108.4,31.9,0
LOT-0159,26,1,83.63,148.21,1095.3,28.7,0
LOT-0159,27,1,87.78,165.1,1207.2,28.2,0
LOT-0159,28,2,106.41,204.21,1204.6,30.9,0
LOT-0159,29,1,103.93,199.42,1246.1,29.1,0
LOT-0159,30,1,94.58,172.06,1281.0,28.7,0
LOT-0159,31,1,85.29,152.33,1359.8,31.7,0
LOT-0159,32,2,89.91,154.99,1397.9,29.8,0
LOT-0159,33,2,101.58,199.36,1406.4,29.5,0
LOT-0159,34,1,95.24,182.43,1450.8,29.7,0
LOT-0159,35,1,83.54,154.15,1464.4,28.5,0
LOT-0159,36,2,116.7,230.82,1493.1,28.2,0
LOT-0159,37,2,118.47,224.27,1507.6,29.8,0
LOT-0159,38,1,107.25,203.17,1558.3,29.2,0
LOT-0159,39,2,121.04,241.63,1570.1,29.0,0
LOT-0159,40,2,123.15,214.42,1598.6,28.2,0
LOT-0159,41,1,109.12,186.0,1630.1,28.5,0
LOT-0159,42,1,122.23,214.57,1635.4,29.9,0
LOT-0159,43,3,124.66,225.81,1684.0,30.7,0
LOT-0159,44,3,122.69,244.12,1707.0,29.7,0
LOT-0160,1,4,15.94,29.02,170.6,30.4,0
LOT-0160,2,5,14.88,26.85,207.8,31.1,0
LOT-0160,3,5,15.62,28.65,175.4,29.6,0
LOT-0160,4,3,14.44,24.72,238.3,31.5,0
LOT-0160,5,3,21.66,39.14,263.0,28.7,0
LOT-0160,6,0,21.15,40.96,238.2,28.0,0
LOT-0160,7,1,19.67,38.94,319.3,30.9,0
LOT-0160,8,1,46.49,89.69,366.7,28.8,0
LOT-0160,9,1,44.93,89.66,396.1,31.0,0
LOT-0160,10,1,50.35,90.24,448.6,28.2,0
LOT-0160,11,1,55.45,106.2,444.7,29.3,0
LOT-0160,12,0,51.76,96.46,495.7,28.2,0
LOT-0160,13,1,58.2,115.28,567.6,30.1,0
LOT-0160,14,0,46.07,83.89,635.2,29.4,0
LOT-0160,15,1,49.66,90.03,711.9,30.3,0
LOT-0160,16,1,49.49,93.74,676.2,30.1,0
LOT-0160,17,0,53.67,92.29,787.0,31.6,0
LOT-0160,18,1,48.89,87.61,861.8,29.9,0
LOT-0160,19,1,48.77,86.95,916.0,31.7,0
LOT-0160,20,1,52.22,95.48,997.0,31.0,0
LOT-0160,21,1,45.42,84.55,1049.5,28.3,0
LOT-0160,22,0,98.71,180.85,1117.7,29.9,0
LOT-0160,23,1,99.35,177.59,1221.3,30.8,0
LOT-0160,24,1,111.96,211.9,1218.7,31.3,0
LOT-0160,25,1,96.32,173.2,1279.0,29.1,0
LOT-0160,26,2,92.35,178.26,1354.9,29.8,0
LOT-0160,27,1,104.28,196.08,1415.1,30.9,0
LOT-0160,28,1,86.14,154.42,1477.5,28.8,0
LOT-0160,29,1,89.82,173.61,1531.8,29.0,0
LOT-0160,30,1,93.89,164.55,1582.9,30.2,0
LOT-0160,31,1,91.27,165.2,1630.8,29.4,0
LOT-0160,32,1,92.98,181.45,1684.0,30.1,0
LOT-0160,33,1,101.53,181.98,1750.8,28.6,0
LOT-0160,34,1,95.72,167.16,1791.7,28.1,0
LOT-0160,35,0,84.11,150.37,1789.3,30.3,0
LOT-0160,36,1,118.4,226.64,1918.6,28.4,0
LOT-0160,37,1,111.55,203.4,1888.9,31.8,0
LOT-0160,38,2,111.45,197.44,1941.1,30.3,0
LOT-0160,39,2,124.06,240.28,1973.5,28.2,0
LOT-0160,40,2,117.51,213.76,1938.8,28.5,0
LOT-0160,41,3,129.9,241.09,1989.4,29.1,0
LOT-0160,42,1,114.72,226.24,2082.4,28.1,0
LOT-0160,43,1,112.78,209.92,2076.7,29.5,0
LOT-0160,44,1,110.11,213.27,2107.7,28.4,0
LOT-0160,45,2,127.16,228.19,2133.5,30.4,0
LOT-0161,1,1,14.92,26.57,162.6,31.3,0
LOT-0161,2,4,14.79,25.34,184.3,29.8,0
LOT-0161,3,2,12.9,24.32,247.1,31.7,0
LOT-0161,4,4,12.93,23.12,206.1,30.2,0
LOT-0161,5,2,14.5,28.93,236.7,31.5,0
LOT-0161,6,1,12.96,25.44,248.1,28.2,0
LOT-0161,7,0,10.31,18.61,291.7,31.8,0
LOT-0161,8,1,47.16,82.27,306.7,29.9,0
LOT-0161,9,1,44.23,85.83,357.8,28.7,0
LOT-0161,10,1,37.49,66.55,422.2,28.1,0
LOT-0161,11,1,42.69,77.93,419.7,29.3,0
LOT-0161,12,1,34.83,66.09,521.8,30.3,0
LOT-0161,13,0,45.48,86.46,565.8,31.3,0
LOT-0161,14,1,41.82,72.01,605.7,28.6,0
LOT-0161,15,1,43.23,81.91,633.1,30.3,0
LOT-0161,16,0,33.9,62.36,718.1,28.1,0
LOT-0161,17,1,45.93,78.53,782.4,31.1,0
LOT-0161,18,1,37.98,66.69,821.8,31.0,0
LOT-0161,19,1,35.83,71.56,865.3,31.0,0
LOT-0161,20,1,31.79,59.7,957.4,31.6,0
LOT-0161,21,1,34.22,67.02,995.4,28.3,0
LOT-0161,22,0,70.48,122.23,1047.5,29.4,0
LOT-0161,23,1,64.0,127.38,1167.1,31.8,0
LOT-0161,24,1,76.77,133.78,1216.9,29.4,0
LOT-0161,25,1,68.86,133.4,1207.1,28.3,0
LOT-0161,26,1,63.35,120.43,1333.5,31.5,0
LOT-0161,27,1,77.33,143.54,1397.5,29.7,0
LOT-0161,28,1,64.53,122.53,1429.5,28.2,0
LOT-0161,29,1,63.65,117.97,1471.2,29.4,0
LOT-0161,30,1,67.24,124.85,1574.1,29.5,0
LOT-0161,31,1,60.15,112.88,1586.0,28.1,0
LOT-0161,32,0,78.72,134.14,1658.5,28.8,0
LOT-0161,33,1,64.96,127.46,1670.1,28.9,0
LOT-0161,34,1,64.55,122.95,1713.2,28.9,0
LOT-0161,35,1,62.76,122.28,1775.5,28.6,0
LOT-0161,36,1,86.34,153.99,1824.3,30.3,0
LOT-0161,37,1,84.79,166.43,1810.6,31.0,0
LOT-0161,38,2,91.83,170.18,1845.7,28.6,0
LOT-0161,39,1,80.45,158.89,1966.0,31.3,0
LOT-0161,40,1,92.12,168.11,1963.9,28.3,0
LOT-0161,41,1,85.49,164.6,1920.9,28.2,0
LOT-0161,42,1,83.55,146.47,1948.7,28.6,0
LOT-0161,43,1,90.34,158.61,1973.9,29.6,0
LOT-0161,44,1,88.19,168.6,2018.0,28.7,0
LOT-0161,45,2,81.72,147.46,2023.2,28.4,0
LOT-0162,1,6,17.51,31.98,156.5,30.2,0
LOT-0162,2,3,17.8,34.44,180.6,30.3,0
LOT-0162,3,4,18.48,36.68,174.8,31.3,0
LOT-0162,4,3,15.9,28.91,187.1,28.3,0
LOT-0162,5,5,13.39,26.36,291.6,30.6,0
LOT-0162,6,1,15.77,29.57,274.4,29.6,0
LOT-0162,7,2,17.07,33.82,296.2,29.7,0
LOT-0162,8,1,43.15,85.08,339.2,31.5,0
LOT-0162,9,1,43.5,82.04,359.5,31.8,0
LOT-0162,10,1,48.12,96.21,363.1,28.2,0
LOT-0162,11,1,41.69,74.7,439.1,30.8,0
LOT-0162,12,1,38.26,68.36,464.4,29.1,0
LOT-0162,13,1,39.21,73.8,511.8,31.4,0
LOT-0162,14,0,45.97,84.62,550.9,28.6,0
LOT-0162,15,1,49.5,86.1,661.1,30.6,0
LOT-0162,16,1,52.61,92.46,623.0,31.5,0
LOT-0162,17,1,40.58,74.39,711.3,28.4,0
LOT-0162,18,1,39.43,78.01,731.5,29.3,0
LOT-0162,19,1,39.21,67.85,818.3,29.2,0
LOT-0162,20,1,37.58,66.34,863.8,31.9,0
LOT-0162,21,1,37.1,67.96,914.7,28.3,0
LOT-0162,22,1,73.01,146.02,1013.6,31.0,0
LOT-0162,23,1,87.39,171.41,1113.4,31.5,0
LOT-0162,24,1,85.74,170.07,1139.0,29.9,0
LOT-0162,25,1,74.44,141.6,1205.9,28.1,0
LOT-0162,26,1,92.59,173.84,1241.9,30.2,0
LOT-0162,27,3,78.68,136.55,1279.1,31.8,1
LOT-0162,28,2,92.53,169.16,1382.7,31.6,0
LOT-0162,29,3,74.87,147.96,1461.3,33.0,1
LOT-0162,30,3,79.71,145.77,1477.7,30.6,1
LOT-0162,31,5,80.02,139.08,1506.3,32.3,1
LOT-0162,32,1,90.82,176.32,1562.0,30.1,0
LOT-0162,33,1,69.43,132.35,1615.4,30.5,0
LOT-0162,34,1,78.72,157.11,1642.0,30.2,0
LOT-0162,35,0,82.91,165.27,1650.1,30.6,0
LOT-0162,36,3,107.67,197.65,1696.9,29.5,0
LOT-0162,37,2,91.01,175.99,1671.5,28.5,0
LOT-0162,38,3,96.81,190.05,1736.6,31.2,0
LOT-0162,39,1,98.35,175.9,1790.6,28.9,0
LOT-0162,40,3,94.91,167.8,1816.6,29.5,0
LOT-0162,41,1,97.49,182.96,1819.7,28.2,0
LOT-0162,42,1,96.2,182.59,1869.9,28.8,0
LOT-0162,43,2,98.77,187.06,1874.7,28.6,0
LOT-0162,44,2,91.23,160.84,1824.5,29.9,0
LOT-0162,45,1,94.65,187.41,1843.8,30.1,0
LOT-0163,1,1,8.93,17.07,173.6,29.3,0
LOT-0163,2,2,6.59,12.57,190.7,28.8,0
LOT-0163,3,1,6.15,11.31,259.8,29.5,0
LOT-0163,4,1,7.74,13.93,282.0,31.9,0
LOT-0163,5,2,8.36,15.28,248.8,30.0,0
LOT-0163,6,0,7.5,13.28,297.0,31.2,0
LOT-0163,7,0,8.03,14.9,329.4,28.5,0
LOT-0163,8,0,25.04,44.82,413.8,28.9,0
LOT-0163,9,0,18.79,32.84,440.0,30.9,0
LOT-0163,10,0,21.51,42.0,474.7,28.6,0
LOT-0163,11,1,26.72,49.39,518.6,31.1,0
LOT-0163,12,0,22.24,42.42,564.8,32.0,0
LOT-0163,13,0,20.0,36.77,583.8,31.3,0
LOT-0163,14,0,26.84,52.73,705.5,30.3,0
LOT-0163,15,0,23.98,40.77,772.7,29.4,0
LOT-0163,16,1,23.47,41.89,804.1,30.0,0
LOT-0163,17,1,20.14,39.1,895.0,29.1,0
LOT-0163,18,0,17.94,31.32,955.0,28.6,0
LOT-0163,19,0,20.5,39.51,1002.2,28.7,0
LOT-0163,20,0,24.93,43.08,1077.9,29.8,0
LOT-0163,21,1,21.64,40.79,1166.3,29.5,0
LOT-0163,22,0,36.9,69.57,1225.3,29.0,0
LOT-0163,23,1,40.01,77.26,1268.3,29.1,0
LOT-0163,24,0,36.86,71.77,1415.8,29.0,0
LOT-0163,25,1,40.58,72.73,1431.1,28.3,0
LOT-0163,26,0,37.79,66.51,1478.6,28.2,0
LOT-0163,27,0,35.04,64.01,1607.3,31.2,0
LOT-0163,28,0,43.44,74.38,1649.0,29.5,0
LOT-0163,29,0,45.54,90.09,1722.0,29.9,0
LOT-0163,30,1,36.71,70.32,1780.4,30.6,0
LOT-0163,31,1,34.82,67.11,1845.8,28.4,0
LOT-0163,32,0,45.02,84.98,1823.4,30.1,0
LOT-0163,33,0,34.54,63.21,1927.4,28.9,0
LOT-0163,34,0,45.19,85.85,1982.5,28.5,0
LOT-0163,35,0,34.65,67.25,2025.3,31.5,0
LOT-0163,36,1,53.42,106.8,2046.3,30.7,0
LOT-0163,37,1,46.29,90.36,2096.9,31.5,0
LOT-0163,38,0,47.86,90.83,2097.4,31.6,0
LOT-0163,39,1,48.06,94.82,2139.6,29.6,0
LOT-0163,40,1,48.3,86.55,2188.1,28.1,0
LOT-0163,41,0,47.1,88.87,2218.0,30.5,0
LOT-0163,42,1,44.61,76.43,2235.9,30.6,0
LOT-0163,43,1,47.72,87.99,2229.6,29.0,0
LOT-0163,44,1,50.06,99.22,2269.6,31.3,0
LOT-0163,45,0,48.61,85.85,2304.1,29.5,0
LOT-0164,1,4,19.01,36.33,172.2,28.9,0
LOT-0164,2,4,19.76,37.97,202.4,31.7,0
LOT-0164,3,6,20.99,41.51,224.5,30.7,0
LOT-0164,4,4,16.28,31.82,236.1,29.8,0
LOT-0164,5,1,19.49,37.18,278.8,31.4,0
LOT-0164,6,1,19.09,33.43,304.3,29.3,0
LOT-0164,7,1,19.82,38.14,315.8,30.5,0
LOT-0164,8,1,55.47,94.73,395.1,30.8,0
LOT-0164,9,0,56.99,99.13,418.2,31.0,0
LOT-0164,10,0,59.58,111.96,473.6,31.3,0
LOT-0164,11,1,64.48,112.63,529.6,28.9,0
LOT-0164,12,0,59.73,109.18,592.1,28.8,0
LOT-0164,13,1,45.77,79.23,596.5,29.5,0
LOT-0164,14,1,56.09,97.34,679.6,28.6,0
LOT-0164,15,1,50.36,99.07,746.3,29.4,0
LOT-0164,16,1,50.36,91.62,782.5,30.3,0
LOT-0164,17,1,49.35,92.75,868.2,30.3,0
LOT-0164,18,1,48.62,93.6,867.8,31.0,0
LOT-0164,19,1,52.08,97.22,993.7,30.8,0
LOT-0164,20,1,51.22,91.56,1032.7,31.6,0
LOT-0164,21,1,54.93,108.19,1134.3,29.3,0
LOT-0164,22,1,91.73,171.37,1246.7,28.2,0
LOT-0164,23,1,98.46,194.66,1235.2,31.5,0
LOT-0164,24,0,100.05,179.48,1409.3,29.3,0
LOT-0164,25,1,106.02,193.74,1489.8,29.5,0
LOT-0164,26,1,84.09,161.36,1534.2,30.8,0
LOT-0164,27,1,107.82,195.9,1572.9,30.0,0
LOT-0164,28,1,95.9,163.94,1618.0,31.1,0
LOT-0164,29,1,99.05,173.22,1712.8,30.6,0
LOT-0164,30,0,85.41,164.82,1759.9,28.7,0
LOT-0164,31,1,89.37,173.92,1774.4,31.9,0
LOT-0164,32,1,95.19,168.78,1868.0,31.5,0
LOT-0164,33,1,104.48,197.36,1904.1,29.3,0
LOT-0164,34,0,106.96,190.68,1954.5,29.0,0
LOT-0164,35,1,105.49,210.66,1964.9,28.9,0
LOT-0164,36,2,120.59,227.7,2009.4,31.0,0
LOT-0164,37,2,128.57,254.14,2053.0,30.6,0
LOT-0164,38,2,110.22,211.03,2094.9,28.5,0
LOT-0164,39,1,108.56,187.48,2120.5,30.7,0
LOT-0164,40,2,123.73,214.89,2158.8,29.0,0
LOT-0164,41,1,118.62,227.2,2225.6,31.7,0
LOT-0164,42,1,112.7,225.24,2197.3,30.5,0
LOT-0164,43,1,126.14,250.85,2274.1,28.2,0
LOT-0164,44,2,116.8,225.77,2270.0,32.0,0
LOT-0165,1,2,4.91,9.27,199.5,31.8,0
LOT-0165,2,1,6.48,12.08,173.8,30.8,0
LOT-0165,3,1,6.59,12.4,202.3,30.3,0
LOT-0165,4,2,6.24,12.45,252.1,31.3,0
LOT-0165,5,1,6.56,13.09,220.8,30.7,0
LOT-0165,6,0,5.8,10.06,254.4,28.7,0
LOT-0165,7,0,5.72,10.38,233.0,30.4,0
LOT-0165,8,1,17.57,31.79,337.1,30.9,0
LOT-0165,9,0,19.45,38.24,335.9,29.7,0
LOT-0165,10,0,16.03,29.96,367.6,28.1,0
LOT-0165,11,1,17.92,33.14,397.8,28.5,0
LOT-0165,12,0,15.82,27.26,491.9,31.1,0
LOT-0165,13,0,18.38,33.36,541.5,28.4,0
LOT-0165,14,1,18.29,34.39,568.0,31.7,0
LOT-0165,15,0,16.65,31.14,571.0,30.0,0
LOT-0165,16,0,13.83,26.55,638.9,30.1,0
LOT-0165,17,0,16.93,31.98,644.4,30.6,0
LOT-0165,18,1,14.03,24.82,761.5,31.5,0
LOT-0165,19,0,13.84,24.5,775.2,29.1,0
LOT-0165,20,0,17.97,35.28,866.8,30.0,0
LOT-0165,21,0,14.93,27.66,910.3,31.0,0
LOT-0165,22,0,30.63,52.7,976.2,30.9,0
LOT-0165,23,1,27.75,47.63,1028.3,29.1,0
LOT-0165,24,0,28.23,50.68,1076.6,31.5,0
LOT-0165,25,0,28.37,51.24,1140.0,28.4,0
LOT-0165,26,1,34.23,65.06,1195.8,28.1,0
LOT-0165,27,0,27.69,49.52,1298.9,28.5,0
LOT-0165,28,0,32.02,59.61,1331.7,31.9,0
LOT-0165,29,1,28.03,51.79,1327.3,29.1,0
